names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
KRT86,-16.337708,-0.5270918,5.321646904768463e-60,2.443563555813409e-59,0.058233924934535934
CDH19,-16.38234,-0.85527134,2.5571585816289953e-60,1.1795925070095043e-59,0.031877363980215304
SEC61G,-16.475716,-0.49951926,5.483584112847736e-61,2.5412350448891594e-60,0.07239962176316556
KRT7,-16.490736,-0.8434551,4.277026921573419e-61,1.9913041620906943e-60,0.10690282222868781
NLRP1,-16.580256,-0.64781535,9.68175679442352e-62,4.5287096033728704e-61,0.0472068664533023
HEY1,-16.630648,-0.6183301,4.180562123336227e-62,1.9646679274458044e-61,0.05037096304917079
EFNA5,-16.73022,-0.69722366,7.894587971762142e-63,3.7452523979781538e-62,0.051407477451265636
RARRES2,-16.817171,-0.42245942,1.826767777192321e-63,8.791319927738044e-63,0.17516002327611288
LINC01781,-16.9891,-0.6823861,9.88949115481392e-65,4.8055245854217156e-64,0.04592304335176026
PLAC8,-16.994635,-0.6847089,8.998943540469091e-65,4.394118284882712e-64,0.04447919697410532
ITGAM,-17.086115,-0.82538116,1.8830996229509322e-65,9.285629175240804e-65,0.03417588012801862
ADGRV1,-17.164133,-0.90956277,4.927795510578474e-66,2.45409119705923e-65,0.03171370381146348
LYN,-17.31787,-0.96139735,3.4489010823530036e-67,1.726174991717678e-66,0.03177189409368635
SYK,-17.347662,-0.90966076,2.054392639973926e-67,1.0333904686502009e-66,0.039994908350305496
CLOCK,-17.376743,-0.86417514,1.237865098265002e-67,6.258095774561956e-67,0.03430680826302008
PDS5A,-17.473114,-0.44512048,2.2961532496557654e-68,1.1847677334564027e-67,0.0928753273203375
IL15RA,-17.907639,-0.7068308,1.0280482726347651e-71,5.444848258769312e-71,0.04503200465522258
LHX1,-18.013498,-0.9314298,1.5266756317921934e-72,8.128735677787158e-72,0.05509164969450102
NOD2,-18.017384,-0.73996496,1.4231757535730757e-72,7.618176092655876e-72,0.043166278731451846
ARID5B,-18.09122,-0.48008418,3.7371077250025205e-73,2.0112068993158725e-72,0.08090631364562118
TGFBR1,-18.304392,-0.5420976,7.634076639692643e-75,4.1757982056460855e-74,0.06351469304626127
RXRB,-18.549599,-0.454036,8.21628144592244e-77,4.569165404093535e-76,0.10112743671806808
EPOR,-18.64829,-0.5892502,1.3037824810433655e-77,7.373368720476886e-77,0.07363252836776259
LDLR,-18.780266,-0.6093625,1.0952931473942335e-78,6.229479775804702e-78,0.05679371544951993
TNFSF10,-19.195517,-0.62312454,4.0344384207121785e-82,2.307698776647366e-81,0.08593977305789934
TWIST1,-19.470766,-0.9396197,1.943457004013263e-84,1.131046779661207e-83,0.03378673261565319
MAPK14,-19.565556,-0.51298094,3.0407426447465304e-85,1.7799902850241388e-84,0.0905913587430899
PTK2,-19.851727,-0.5863785,1.0647730472563055e-87,6.306732664518118e-87,0.07414169333721268
CD9,-20.18917,-0.5280726,1.21893815655317e-90,7.262839849462637e-90,0.12640384055862672
COL4A5,-20.353699,-0.8934179,4.3053280660212604e-92,2.627825240297123e-91,0.04703956939191155
INHA,-20.425177,-0.39013046,9.989564329025118e-93,6.134695640094566e-92,0.12534550480069828
EFNB1,-20.625616,-0.6033212,1.6165953796346438e-94,9.988962808730114e-94,0.0671915915042188
PPARA,-21.234976,-0.43549025,4.539246641979971e-100,2.912683261937148e-99,0.10098923479778876
CDH1,-21.285084,-0.44959885,1.5607086405008486e-100,1.0079157091234512e-99,0.1174643584521385
ANGPT2,-21.301718,-1.0249016,1.0943352803517046e-100,7.11317932228608e-100,0.03378673261565319
ICA1,-21.436054,-0.925292,6.162180021298005e-102,4.058119869289015e-101,0.05574265347686936
ITGA2,-21.850655,-0.74415666,7.662655817754085e-106,5.217903723518258e-105,0.05515347686936282
FGFR3,-21.882147,-0.4688578,3.8432667481513076e-106,2.6350068595201774e-105,0.10508073901658423
ADGRG1,-22.424988,-0.43457168,2.2456009293572394e-111,1.5829905142863357e-110,0.17748036077974977
CD164,-22.531364,-0.84136575,2.0455418594410705e-112,1.4521896463124196e-111,0.048403404131510036
CEACAM1,-23.521666,-0.9899663,2.4485856610019016e-122,1.776111772944133e-121,0.042224323537969156
TNNC1,-23.5558,-1.1180726,1.0947837178061767e-122,7.999113149810094e-122,0.04687954611579866
SLC12A1,-24.411446,-1.5006659,1.2927568261305572e-131,9.80340593149006e-131,0.1760656095432063
CD14,-24.73872,-0.3199712,4.100245206084404e-135,3.1816631405352624e-134,0.10235306953738725
SLC12A3,-25.540136,-2.663228,7.066893246467636e-144,5.570047354105593e-143,0.054236979924352634
PPIA,-25.860853,-0.604724,1.8370137962690788e-147,1.459405404813768e-146,0.6347032295606634
EPCAM,-25.872438,-0.3827746,1.3607208695183308e-147,1.0896652723102793e-146,0.19187154495199302
GATA3,-26.10864,-0.99939233,2.908668295753093e-150,2.3671357431291433e-149,0.07498545242944428
S100A6,-26.930008,0.12837563,9.78224806406686e-160,8.228596900950359e-159,0.41970104742508
S100A10,-27.041002,-0.23836403,4.873313538531843e-161,4.1340566542969277e-160,0.16838812918242654
CASR,-27.057516,-1.1419948,3.1158185516736944e-161,2.6657558719874943e-160,0.05996872272330521
BTF3,-27.37071,-0.387384,6.123003851037554e-165,5.2837300473177514e-164,0.2274549025312773
SMARCB1,-27.574408,-0.6192824,2.2562818037256707e-167,1.96394616132991e-166,0.08958757637474542
ITGA6,-27.626219,-0.92930645,5.389379145038172e-168,4.7322530913887805e-167,0.07444355542624381
RBM47,-27.944084,-0.41235766,7.778993212374669e-172,6.890948854501809e-171,0.1824228978760547
PTGES3,-28.018105,-0.5624811,9.778623785573973e-173,8.739645008356739e-172,0.1277313063718359
AHI1,-28.259474,-0.7794442,1.0887055802243619e-175,9.817966538780056e-175,0.07253054989816701
CD58,-28.597504,-0.94359785,7.2164948298811696e-180,6.627258096065184e-179,0.05197483270293861
CREB5,-28.65842,-0.7208796,1.2590357987496702e-180,1.1778456397648784e-179,0.07864416642420716
ACVR1B,-28.698877,-0.60040796,3.9402153568468754e-181,3.720901483211059e-180,0.11935554262438172
CFLAR,-29.254808,-0.5957268,3.900423308461042e-188,3.827768364479905e-187,0.11722432353796916
FZD4,-29.700336,-0.8728236,7.602070550279825e-194,7.609672620830105e-193,0.08813645621181262
FHIT,-29.774624,-0.9044195,8.326184742015707e-195,8.418697905815882e-194,0.05790296770439337
IL6ST,-29.930954,-0.509184,7.786988184510332e-197,7.953852217035553e-196,0.16191446028513237
TUBB,-31.443825,-0.2662219,5.09833838924418e-217,5.487566373799381e-216,0.30861579866162353
YBX3,-31.581913,-0.21006233,6.541361651908987e-219,7.117285884305322e-218,0.25358233924934537
FGFR2,-31.742245,-0.98818207,4.062532972747396e-221,4.4687862700221354e-220,0.06404931626418388
TNFSF14,-32.48705,-1.3196813,1.6249037553177805e-231,1.8483280216739752e-230,0.03750727378527786
TNFRSF1A,-33.720158,-0.5292766,2.9284091535315843e-249,3.4486324266883716e-248,0.13575792842595286
DDR1,-35.250446,-0.7157396,3.377337111029022e-272,4.122822497731769e-271,0.15889220250218214
IL7R,-35.375446,-1.4053681,4.073899282951377e-274,5.034534792881887e-273,0.03942027931335467
GAS6,-35.480682,-0.8556558,9.761886809417036e-276,1.2214560870283066e-274,0.10034550480069829
ACKR3,-35.70357,-0.8501002,3.4793891370437188e-279,4.4086943369376735e-278,0.07921152167588012
SLC8A1,-37.530525,-2.5006387,2.9282686724938934e-308,3.856838080482089e-307,0.05125472796043061
FYN,-37.709457,-1.0881579,0.0,0.0,0.06297643293569974
GLUD1,-37.744503,-0.65771633,0.0,0.0,0.13079356997381436
TCF7,-38.091892,-1.2027069,0.0,0.0,0.05343686354378819
TLR2,-38.82573,-1.0028843,0.0,0.0,0.0734106779167879
VEGFB,-39.315628,-0.8282683,0.0,0.0,0.10396421297643293
SMAD2,-39.380276,-0.98566633,0.0,0.0,0.08129909805062555
INSR,-39.506695,-0.70635784,0.0,0.0,0.14069319173697992
ERBB2,-40.421356,-0.58556706,0.0,0.0,0.18790005819028222
SMO,-41.137188,-0.87336296,0.0,0.0,0.09279531568228105
CSF1R,-42.3852,-0.8741335,0.0,0.0,0.08636165260401513
NR1H2,-44.036816,-0.84243464,0.0,0.0,0.10155659004946174
RAC1,-44.382317,-0.66662735,0.0,0.0,0.1751709339540297
RACK1,-44.426525,-0.6375743,0.0,0.0,0.18890747745126563
ITGB5,-45.509995,-0.90834796,0.0,0.0,0.09983997672388711
BTG1,-45.673588,-0.829334,0.0,0.0,0.15727742217049753
COL6A1,-45.898605,-1.1979262,0.0,0.0,0.21620235670643004
GPX1,-46.340096,-0.5344051,0.0,0.0,0.31813718359034043
GPX3,-46.762096,-0.12671165,0.0,0.0,0.39404640675007274
MECOM,-46.782623,-1.1626606,0.0,0.0,0.09280258946755891
MIF,-47.019463,-0.643069,0.0,0.0,0.35129837067209774
FGF9,-47.80384,-1.6342063,0.0,0.0,0.05360416060517893
NACA,-47.89031,-0.9411382,0.0,0.0,0.11035423334303171
ITGAV,-48.534378,-0.9801873,0.0,0.0,0.11981015420424788
ATP5F1E,-49.680138,-0.70649177,0.0,0.0,0.18963121908641256
CLEC4A,-50.317974,-1.1701944,0.0,0.0,0.07971341286005237
KITLG,-50.33067,-1.5539486,0.0,0.0,0.07207957521093977
MTOR,-51.444824,-1.1014578,0.0,0.0,0.08501600232761129
ESRRB,-51.557438,-1.2413263,0.0,0.0,0.07753855106197265
SAT1,-52.626213,-0.9538384,0.0,0.0,0.2287860052371254
NPR3,-54.510147,-1.0503726,0.0,0.0,0.111110707011929
UMOD,-58.349953,-2.854606,0.0,0.0,0.1401585685190573
BCL2L1,-59.75999,-1.2336366,0.0,0.0,0.11149258073901658
HMGN2,-64.372856,-0.80085015,0.0,0.0,0.49922170497526913
RPL32,-69.307884,-1.0033917,0.0,0.0,0.18281568228105907
MALAT1,-69.6391,-9.950953,0.0,0.0,0.8412132673843468
UBA52,-70.30554,-0.869903,0.0,0.0,0.24844340995053826
FAU,-76.29118,-0.84932524,0.0,0.0,0.3368708175734652
RPL22,-77.54137,-0.9968294,0.0,0.0,0.2529422461448938
CALB1,-83.97171,-3.8880887,0.0,0.0,0.06361288914751237
EGF,-101.85638,-3.9570763,0.0,0.0,0.0637038114634856
RPL21,-116.29632,-1.4131896,0.0,0.0,0.46556226360197844
CD24,-120.95404,-1.9812503,0.0,0.0,0.23744544661041606
RPL34,-135.5413,-1.6421044,0.0,0.0,0.3077611288914751
TPT1,-140.65553,-1.4626757,0.0,0.0,0.34236252545824847
NEAT1,-153.60698,-2.4430788,0.0,0.0,0.4581029967995345
RPL37,-166.69595,-1.9077575,0.0,0.0,0.41979196974105326
VEGFA,-166.74051,-2.3231888,0.0,0.0,0.2102414896712249
RPS4Y1,-167.61113,-3.746272,0.0,0.0,0.03588885656095432
